date,open,low,high,close,volume
2018-06-10,"2,349.97","2,175.01","2,350.08","2,271.41",937.38398192
2018-06-11,"2,290","2,149","2,329","2,250.48","1,092.39840487"
2018-06-12,"2,250.55","2,080.01","2,272.78","2,125.86",934.80302589
2018-06-13,"2,125.96","1,876.36","2,129.97","2,011.01","2,100.60102064"
2018-06-14,"2,040.91","1,980","2,199.35","2,075.05","1,077.6198206"
2018-06-15,"2,094.42","1,980","2,112.38","1,996",512.35587852
2018-06-16,"2,021.3","1,955","2,059.87","2,025.11",253.07976057
2018-06-17,"2,025.21","1,965.12","2,042","1,977.43",253.82210389
2018-06-18,"1,978","1,950","2,080","2,026",847.83149575
2018-06-19,"2,013.01","1,995","2,094.87","2,009.77",909.8877393
2018-06-20,"1,997","1,980","2,044.85","2,015.5",563.52432638
2018-06-21,"2,025","1,914.99","2,043.99","1,915",655.63614661
2018-06-22,"1,910","1,645","1,951.99","1,710","1,603.13463757"
2018-06-23,"1,720","1,531.17","1,748.88","1,531.17",569.34288852
2018-06-24,"1,550.05","1,477.71","1,698.66","1,627",711.36088845
2018-06-25,"1,634.54","1,612.21","1,724.98","1,654.93",702.80551992
2018-06-26,"1,658.14","1,516.2","1,679.31","1,526.51",987.7851847
2018-06-27,"1,529.52","1,516.2","1,679.85","1,610",787.80601324
2018-06-28,"1,610.1","1,475","1,625.94","1,506.49",918.51335104
2018-06-29,"1,481.01","1,445.84","1,680","1,630","1,401.0855459"
2018-06-30,"1,634","1,565","1,664.5","1,567",346.84432704
2018-07-01,"1,579","1,545","1,579.98","1,545",289.34990134
2018-07-02,"1,573.69","1,541.6","1,789.99","1,756.02",991.95200317
2018-07-03,"1,738.01","1,611","1,789.89","1,643.08",756.47096516
2018-07-04,"1,643.08","1,616.35","1,720","1,673.74",443.55351827
2018-07-05,"1,672.11","1,588.99","1,725","1,613",718.26583461
2018-07-06,"1,613","1,600","1,699","1,636.33",208.84107287
2018-07-07,"1,628","1,592.15","1,658.99","1,644.6",186.26672619
2018-07-08,"1,613.1","1,610.09","1,659","1,645",112.85058735
2018-07-09,"1,627.05","1,620","1,650","1,640.03",84.90566421
2018-07-10,"1,650","1,405.01","1,650","1,458.72","1,706.29176563"
2018-07-11,"1,459.32","1,459","1,530","1,481.04","1,603.43139703"
2018-07-12,"1,481.04","1,430.11","1,500","1,498.47","1,714.95574475"
2018-07-13,"1,483.1","1,430.01","1,498.53","1,479.88",689.21557181
2018-07-14,"1,460.5","1,445","1,483","1,464.37",319.28459382
2018-07-15,"1,464.5","1,457.33","1,520","1,503.1",384.04553305
2018-07-16,"1,502.99","1,491.01","1,605.75","1,576","1,624.45015434"
2018-07-17,"1,576","1,540.17","1,762","1,741.83","1,597.03547801"
2018-07-18,"1,736","1,597.04","1,743.78","1,618.86","1,407.14462289"
2018-07-19,"1,601.16","1,601.16","1,670","1,633.7",461.601892
2018-07-20,"1,613","1,520","1,649.81","1,532.53",745.84731191
2018-07-21,"1,559.9","1,535.14","1,620","1,598.39",308.99679285
2018-07-22,"1,575.85","1,561.01","1,640","1,620.45",532.87519508
2018-07-23,"1,620","1,531.2","1,637.68","1,578.79",803.23247357
2018-07-24,"1,560.09","1,545.18","1,730","1,661.1","2,626.48304081"
2018-07-25,"1,661.2","1,601","1,695.89","1,643.13",730.63318235
2018-07-26,"1,625.01","1,534.99","1,649.42","1,555.6",938.30937326
2018-07-27,"1,550","1,525","1,601.68","1,565.1",760.16913358
2018-07-28,"1,575.9","1,540","1,609.98","1,566",425.61478598
2018-07-29,"1,564.72","1,550","1,597.89","1,582.24",536.21506471
2018-07-30,"1,562.85","1,500","1,585.51","1,510.48","1,116.57032165"
2018-07-31,"1,510.68","1,420.91","1,530","1,483.96","1,575.03246585"
2018-08-01,"1,480","1,431.21","1,496.98","1,460.03",746.21848938
2018-08-02,"1,477.81","1,410","1,477.99","1,440",589.12997767
