date,open,low,high,close,volume
2018-12-20,0.97,0.95,1.09,1.04,"2,207,683.5536742"
2018-12-21,1.05,1.03,1.13,1.07,"1,644,490.3844187"
2018-12-22,1.06,1.06,1.16,1.16,"1,319,850.7399403"
2018-12-23,1.14,1.13,1.24,1.23,"1,729,805.3657433"
2018-12-24,1.23,1.0,1.24,1.02,"2,409,788.0283056"
2018-12-25,1.03,1.0,1.07,1.03,"736,029.78101772"
2018-12-26,1.04,0.96,1.05,0.98,"882,787.18985219"
2018-12-27,0.98,0.86,1.0,0.9,"1,202,259.4781504"
2018-12-28,0.91,0.9,1.05,1.0,"1,145,365.7712161"
2018-12-29,1.0,0.9,1.0,0.93,"865,468.84373375"
2018-12-30,0.93,0.9,0.96,0.9,"472,694.11873721"
2018-12-31,0.91,0.84,0.94,0.86,"839,320.56046013"
2019-01-01,0.88,0.84,0.95,0.88,"826,297.83164938"
2019-01-02,0.88,0.86,0.93,0.89,"592,637.917234"
2019-01-03,0.89,0.85,0.9,0.87,"565,745.21944725"
2019-01-04,0.86,0.85,0.89,0.89,"555,365.37083359"
2019-01-05,0.89,0.87,0.91,0.88,"492,039.571904"
2019-01-06,0.88,0.87,0.91,0.9,"609,649.5213496"
2019-01-07,0.9,0.87,0.9,0.87,"666,652.51123001"
2019-01-08,0.87,0.86,0.9,0.88,"246,056.15914088"
2019-01-09,0.89,0.87,0.9,0.88,"309,262.33301849"
2019-01-10,0.88,0.66,0.88,0.74,"1,778,838.2581645"
2019-01-11,0.74,0.71,0.75,0.75,"330,823.03254383"
2019-01-12,0.75,0.73,0.75,0.73,"430,835.42880177"
2019-01-13,0.74,0.68,0.75,0.7,"551,239.57091657"
2019-01-14,0.71,0.68,0.75,0.74,"696,405.67746439"
2019-01-15,0.75,0.69,0.75,0.73,"536,476.49144037"
2019-01-16,0.71,0.7,0.77,0.74,"801,354.01637306"
2019-01-17,0.76,0.73,0.78,0.75,"699,883.48651877"
2019-01-18,0.75,0.73,0.77,0.76,"282,285.40263823"
2019-01-19,0.76,0.74,0.79,0.78,"482,069.38359266"
2019-01-20,0.77,0.72,0.78,0.74,"860,101.60497059"
2019-01-21,0.72,0.72,0.74,0.73,"163,306.88188018"
2019-01-22,0.73,0.72,0.77,0.76,"554,583.14927072"
2019-01-23,0.76,0.72,0.76,0.74,"325,591.66254159"
2019-01-24,0.74,0.73,0.75,0.73,"164,796.88438204"
2019-01-25,0.74,0.73,0.76,0.75,"533,055.37700899"
2019-01-26,0.75,0.75,0.77,0.75,"548,781.41612942"
2019-01-27,0.76,0.67,0.76,0.67,"1,526,656.5673574"
2019-01-28,0.66,0.64,0.68,0.64,"359,771.13803815"
2019-01-29,0.65,0.63,0.67,0.67,"200,996.34748312"
2019-01-30,0.66,0.65,0.68,0.67,"1,008,615.736716"
2019-01-31,0.68,0.62,0.68,0.64,"629,635.49718087"
2019-02-01,0.63,0.63,0.65,0.64,"131,137.86231535"
2019-02-02,0.64,0.63,0.66,0.65,"147,025.52652854"
2019-02-03,0.64,0.62,0.65,0.62,"444,958.98812919"
2019-02-04,0.63,0.62,0.64,0.63,"184,129.87433477"
2019-02-05,0.64,0.62,0.65,0.62,"404,152.55818412"
2019-02-06,0.64,0.59,0.64,0.61,"598,275.83067434"
2019-02-07,0.6,0.59,0.62,0.6,"188,289.61877774"
2019-02-08,0.61,0.59,0.69,0.66,"1,238,704.0550936"
2019-02-09,0.66,0.63,0.67,0.66,"381,816.54868773"
2019-02-10,0.66,0.63,0.66,0.64,"337,615.93237016"
2019-02-11,0.65,0.63,0.65,0.64,"171,242.00260608"
2019-02-12,0.64,0.63,0.65,0.65,"739,861.37674685"
2019-02-13,0.65,0.63,0.66,0.66,"538,693.15464501"
2019-02-14,0.66,0.63,0.66,0.65,"178,481.38927758"
2019-02-15,0.64,0.64,0.67,0.65,"184,092.28538276"
2019-02-16,0.66,0.65,0.74,0.71,"1,015,091.1001638"
2019-02-17,0.7,0.69,0.72,0.72,"222,868.98078597"
2019-02-18,0.7,0.7,0.75,0.72,"1,024,538.048543"
2019-02-19,0.72,0.7,0.74,0.71,"327,067.74783215"
2019-02-20,0.72,0.71,0.74,0.73,"182,986.65462036"
2019-02-21,0.72,0.69,0.73,0.71,"383,012.24228689"
2019-02-22,0.71,0.69,0.72,0.7,"285,312.62938292"
2019-02-23,0.71,0.69,0.74,0.74,"648,122.0251145"
2019-02-24,0.74,0.66,0.74,0.68,"613,389.89660805"
2019-02-25,0.69,0.67,0.69,0.67,"162,912.23741019"
2019-02-26,0.67,0.67,0.98,0.93,"4,795,448.3359604"
2019-02-27,0.93,0.77,0.93,0.81,"1,335,742.1305002"
2019-02-28,0.82,0.77,0.83,0.82,"809,559.45657823"
