date,open,low,high,close,volume
2018-09-05,"12,399.95","9,543.43","12,433.99","9,999.95",354.10439535
2018-09-06,"9,900.65","9,620","10,330","10,151",107.93218401
2018-09-07,"10,151","9,720","10,300","9,850",89.85786707
2018-09-08,"10,050","9,100.01","10,140","9,200",93.33307287
2018-09-09,"9,122","9,114.01","9,799.98","9,632",25.30402738
2018-09-10,"9,632","9,012.01","9,632","9,305",68.65991242
2018-09-11,"9,200.01","8,380","9,800","8,380",274.69471906
2018-09-12,"8,411","8,114.52","8,808.56","8,620",68.15493552
2018-09-13,"8,793.39","8,457.72","9,045.23","8,764.24",97.87191853
2018-09-14,"8,800","8,451.71","8,979","8,539.95",41.09779304
2018-09-15,"8,539.95","8,200","8,790","8,323.08",47.71068571
2018-09-16,"8,400","8,204.01","8,749","8,561.17",17.7769462
2018-09-17,"8,562","7,850.01","8,689.77","8,046",89.62376293
2018-09-18,"8,278.97","7,935","8,600","8,310",63.22412049
2018-09-19,"8,255","7,900.03","8,315.98","8,238",80.77917885
2018-09-20,"8,101","8,048","8,820","8,686",210.08549414
2018-09-21,"8,450","8,402","9,200","8,850",202.53372213
2018-09-22,"8,850","8,500","8,900","8,699.92",60.63236029
2018-09-23,"8,610.06","8,560","8,900","8,848.49",46.98979098
2018-09-24,"8,603","8,200.01","8,839.72","8,294",78.82246269
2018-09-25,"8,448","7,902.01","8,450","8,062",54.74894532
2018-09-26,"8,061.87","8,060","9,999.99","9,550.07",348.04616738
2018-09-27,"9,550.14","9,550.14","10,894.85","10,693",451.54606326
2018-09-28,"10,632.94","9,601.01","10,632.95","9,735",167.60536168
2018-09-29,"9,778.07","9,650","10,220","9,812",74.19586275
2018-09-30,"9,813","9,700","10,119.95","9,839.79",49.21016709
2018-10-01,"10,079.67","9,674","10,200","10,185.58",108.24093623
2018-10-02,"10,185.56","9,551.08","10,199.67","9,700",71.99327775
2018-10-03,"9,624","9,571.07","10,118.7","9,914.13",60.86488053
2018-10-04,"9,914.07","9,702.21","10,079.99","9,750.07",33.57495219
2018-10-05,"9,750.07","9,550","9,894.98","9,670.23",53.48105557
2018-10-06,"9,670.1","9,500","9,919.99","9,624.01",42.63142111
2018-10-07,"9,865.12","9,574","9,889","9,781.97",17.76465842
2018-10-08,"9,865","9,844.03","10,089","10,035.75",66.7399609
2018-10-09,"9,940","9,790","10,035.77","9,835",63.8242074
2018-10-10,"9,801","8,708.4","9,944.52","8,955.9",114.75633149
2018-10-11,"8,888.88","8,150.01","8,977","8,602.18",122.00175703
2018-10-12,"8,603.67","8,360.02","8,669.99","8,600",54.90966242
2018-10-13,"8,484.13","8,420","8,716.7","8,682",32.26429562
2018-10-14,"8,682","8,299","8,719.95","8,531.76",52.67906446
2018-10-15,"8,499","8,303","9,500","8,499.89",66.99578782
2018-10-16,"8,497.13","8,310","8,499.99","8,399",21.06617384
2018-10-17,"8,390","8,160.53","8,399","8,398",44.15645386
2018-10-18,"8,398","8,180","8,450","8,333.13",47.4474996
2018-10-19,"8,333.13","8,202","8,446","8,390",36.86156113
2018-10-20,"8,390","8,299.05","8,550","8,421.01",42.05666892
2018-10-21,"8,422","8,421.11","8,698.61","8,490",17.1623163
2018-10-22,"8,489","8,393.17","8,585","8,400",37.56277729
2018-10-23,"8,401","8,350","8,570","8,450",58.36525334
2018-10-24,"8,494","8,401.01","8,584.99","8,450",42.2809036
2018-10-25,"8,450","8,450","8,600","8,555",33.9400913
2018-10-26,"8,555","8,275.01","8,580.99","8,341.02",63.66319126
2018-10-27,"8,341","8,303.31","8,488.99","8,320.03",9.87398589
2018-10-28,"8,320.42","8,320.01","8,500","8,500",10.45434647
2018-10-29,"8,500","8,202","8,500","8,285",93.76201503
2018-10-30,"8,428","8,208","8,439.99","8,424.99",40.60615681
2018-10-31,"8,285","8,202.05","8,500","8,354.12",270.9005565
2018-11-01,"8,442.67","8,301","8,505","8,414.12",132.24378507
2018-11-02,"8,414.12","8,400","9,366.52","9,006.12",277.80644773
2018-11-03,"9,162.88","8,988.06","10,339","10,339",219.9759009
2018-11-04,"10,339","10,150.01","11,777","10,878.38",406.23803755
2018-11-05,"10,878.36","10,501","11,599.98","10,900",415.86950219
2018-11-06,"10,900","10,756.01","12,987","12,020.51",495.08031059
2018-11-07,"12,398.99","11,350.06","12,550","11,401.02",266.77065181
2018-11-08,"11,550","11,350.01","11,800","11,419.12",80.3625522
2018-11-09,"11,420","10,600.01","12,010","11,220",157.29324816
2018-11-10,"11,215.87","10,729.13","11,689","10,960.25",135.61286876
2018-11-11,"11,050","10,370","11,183.41","10,500",103.59539889
2018-11-12,"10,504.12","10,100.01","10,999.99","10,260",133.82738215
2018-11-13,"10,414.88","10,205.2","11,000","10,484",150.46836795
2018-11-14,"10,610.88","8,420","10,615.9","8,879",341.01099813
2018-11-15,"8,879","8,450.01","9,199.99","8,796.69",67.83046628
2018-11-16,"8,796.69","8,796.69","8,796.69","8,796.69",0
2018-11-17,"8,796.69","8,796.69","8,796.69","8,796.69",0
2018-11-18,"8,796.69","8,796.69","8,796.69","8,796.69",0
2018-11-19,"8,796.69","8,796.69","8,796.69","8,796.69",0
2018-11-20,"8,796.69","8,796.69","8,796.69","8,796.69",0
2018-11-21,"8,796.69","8,796.69","8,796.69","8,796.69",0
2018-11-22,"8,796.69","8,796.69","8,796.69","8,796.69",0
2018-11-23,"4,000","3,500","6,498","4,910",108.20329897
2018-11-24,"4,900","3,050","5,220","3,055.01",149.85784901
2018-11-25,"3,575","3,109","4,389.9","3,600.99",188.90201491
2018-11-26,"3,720","3,300","4,200","3,749.8",193.04201538
2018-11-27,"3,565","3,444.02","3,800.99","3,800",72.76920513
2018-11-28,"3,799.99","3,681.01","4,100","3,989.96",126.05408458
2018-11-29,"3,731","3,600","4,033.93","3,795",131.68939543
2018-11-30,"3,777.99","3,400.01","3,777.99","3,400.03",105.10925717
2018-12-01,"3,449.94","3,401","4,050","3,500",152.26375895
2018-12-02,"3,500","3,300","3,644.99","3,480",83.32183667
2018-12-03,"3,340","3,000","3,536.91","3,000",165.14096197
2018-12-04,"3,189.58","2,837.04","3,899","2,948.9",299.21151157
2018-12-05,"3,067.99","2,500","3,069.84","2,550",202.30653955
2018-12-06,"2,640","1,900.12","2,650","2,399",191.6705667
2018-12-07,"2,370","1,951","2,399","2,111.06",155.62668757
2018-12-08,"2,195.98","1,980.1","2,299.91","2,100.08",157.76292206
2018-12-09,"2,169.83","2,125","2,299","2,188.63",144.9646532
2018-12-10,"2,188.55","2,040.01","2,189.99","2,090.87",99.0880281
2018-12-11,"2,091.19","1,903.1","2,091.19","1,989.73",112.70291401
2018-12-12,"1,989.73","1,930.1","2,048.99","1,930.1",99.9560488
2018-12-13,"1,930.1","1,100.01","2,055.01","1,749.99",455.08935303
2018-12-14,"1,749.99","1,376.3","1,788.99","1,516.26",150.47897614
2018-12-15,"1,625.82","1,505.01","1,640","1,637.97",92.45190965
2018-12-16,"1,525.03","1,525.03","1,637.95","1,618.97",57.79355845
2018-12-17,"1,599.99","1,553.96","1,849.99","1,741",279.79748361
2018-12-18,"1,741","1,736","2,577.7","2,374.89","1,084.53761691"
2018-12-19,"2,575.98","2,257","3,300","2,845",904.74355603
2018-12-20,"2,839.99","2,716.8","8,999","4,189","3,085.5834897"
2018-12-21,"4,448.15","3,500","5,360.01","4,011","1,619.63532976"
2018-12-22,"4,000","3,654.01","4,131","3,941",453.0014119
2018-12-23,"3,941","3,840","4,180","4,052.01",533.6524172
2018-12-24,"4,055.01","2,915.01","4,249.99","3,299.94","1,137.73644213"
2018-12-25,"3,232.14","3,105.32","3,860","3,698.99",481.46670553
